GemsFDTD_109B, 34.357
GemsFDTD_712B, 38.6525
GemsFDTD_716B, 14.1527
astar_163B, 1.64438
astar_23B, 2.86408
bwaves_1609B, 22.0914
bwaves_1861B, 23.4565
bwaves_98B, 0.49357
bzip2_183B, 1.26295
bzip2_259B, 2.93093
bzip2_281B, 2.24752
cactusADM_1039B, 8.20487
cactusADM_1495B, 7.7479
calculix_2655B, 1.21212
calculix_2670B, 0.0189
calculix_3812B, 0.94692
gamess_196B, 0.03107
gamess_247B, 0.01337
gamess_316B, 0.03052
gcc_13B, 16.7719
gcc_39B, 0.24579
gcc_56B, 0.58084
gobmk_135B, 0.28734
gobmk_60B, 0.27719
gobmk_76B, 0.23168
gromacs_0B, 0.22208
gromacs_1B, 0.07006
h264ref_178B, 0.74822
h264ref_273B, 0.77514
h264ref_351B, 0.8242
hmmer_397B, 2.02766
hmmer_546B, 0.14712
hmmer_7B, 1.53661
lbm_1004B, 39.6651
lbm_564B, 42.1696
lbm_94B, 36.9786
leslie3d_1116B, 26.982
leslie3d_1186B, 23.4262
leslie3d_94B, 32.807
libquantum_1210B, 38.2137
libquantum_1735B, 36.3225
libquantum_964B, 46.3895
mcf_158B, 65.3239
mcf_250B, 69.9088
mcf_46B, 64.0982
milc_360B, 27.7586
milc_409B, 25.9576
milc_744B, 23.8744
namd_1907B, 0.08411
namd_400B, 0.0487
namd_851B, 0.10362
omnetpp_17B, 6.19887
omnetpp_340B, 20.299
omnetpp_4B, 5.09954
perlbench_105B, 0.19872
perlbench_135B, 0.22217
perlbench_53B, 0.19029
povray_250B, 0.01424
povray_437B, 0.02727
povray_711B, 0.02694
sjeng_1109B, 0.39924
sjeng_1966B, 0.44553
sjeng_358B, 0.39256
soplex_205B, 32.3942
soplex_217B, 30.058
soplex_66B, 24.8809
sphinx3_1339B, 5.86518
sphinx3_2520B, 4.54004
sphinx3_883B, 8.67215
tonto_2049B, 0.11857
tonto_2834B, 0.20581
tonto_422B, 2.29661
wrf_1212B, 0.9484
wrf_1228B, 9.6513
wrf_1650B, 8.91893
xalancbmk_748B, 4.00072
xalancbmk_768B, 0.33177
xalancbmk_99B, 24.0697
zeusmp_100B, 6.78927
zeusmp_300B, 3.33288
zeusmp_600B, 3.71725
