GemsFDTD_109B, 0.31408
GemsFDTD_712B, 0.264973
GemsFDTD_716B, 0.665168
astar_163B, 0.654741
astar_23B, 0.415532
bwaves_1609B, 0.292451
bwaves_1861B, 0.332843
bwaves_98B, 1.63214
bzip2_183B, 1.25271
bzip2_259B, 1.40896
bzip2_281B, 1.37025
cactusADM_1039B, 1.20644
cactusADM_1495B, 1.24182
calculix_2655B, 2.69561
calculix_2670B, 2.81774
calculix_3812B, 2.58543
gamess_196B, 1.57027
gamess_247B, 1.58692
gamess_316B, 1.65948
gcc_13B, 0.36894
gcc_39B, 1.23345
gcc_56B, 1.45352
gobmk_135B, 0.882296
gobmk_60B, 0.910211
gobmk_76B, 0.874691
gromacs_0B, 1.8308
gromacs_1B, 1.79089
h264ref_178B, 1.59781
h264ref_273B, 1.44615
h264ref_351B, 1.46919
hmmer_397B, 2.12812
hmmer_546B, 2.30435
hmmer_7B, 2.18157
lbm_1004B, 0.312109
lbm_564B, 0.29554
lbm_94B, 0.326375
leslie3d_1116B, 0.561652
leslie3d_1186B, 0.615516
leslie3d_94B, 0.428865
libquantum_1210B, 0.330504
libquantum_1735B, 0.304663
libquantum_964B, 0.605792
mcf_158B, 0.0834847
mcf_250B, 0.0717241
mcf_46B, 0.0935459
milc_360B, 0.557348
milc_409B, 0.578353
milc_744B, 0.649788
namd_1907B, 2.41173
namd_400B, 2.04686
namd_851B, 2.4332
omnetpp_17B, 1.28793
omnetpp_340B, 0.388826
omnetpp_4B, 1.31261
perlbench_105B, 1.54216
perlbench_135B, 0.808584
perlbench_53B, 0.798878
povray_250B, 1.1165
povray_437B, 1.14567
povray_711B, 1.11754
sjeng_1109B, 0.828753
sjeng_1966B, 0.868072
sjeng_358B, 0.863911
soplex_205B, 0.295332
soplex_217B, 0.314887
soplex_66B, 0.36318
sphinx3_1339B, 1.25672
sphinx3_2520B, 1.48539
sphinx3_883B, 0.916833
tonto_2049B, 1.44496
tonto_2834B, 1.48028
tonto_422B, 1.47701
wrf_1212B, 1.54216
wrf_1228B, 0.999275
wrf_1650B, 0.691408
xalancbmk_748B, 1.20179
xalancbmk_768B, 1.78512
xalancbmk_99B, 0.277932
zeusmp_100B, 1.70512
zeusmp_300B, 1.78041
zeusmp_600B, 1.83928
