GemsFDTD_109B, 0.314183
GemsFDTD_712B, 0.26487
GemsFDTD_716B, 0.664555
astar_163B, 0.657574
astar_23B, 0.417011
astar_313B, 0.178021
bwaves_1609B, 0.292325
bwaves_1861B, 0.3331
bwaves_98B, 1.63189
bzip2_183B, 1.24276
bzip2_259B, 1.40805
bzip2_281B, 1.36297
cactusADM_1039B, 1.20619
cactusADM_1495B, 1.24289
cactusADM_734B, 1.17739
calculix_2655B, 2.68205
calculix_2670B, 2.81774
calculix_3812B, 2.58721
gamess_196B, 1.57002
gamess_247B, 1.58687
gamess_316B, 1.65947
gcc_13B, 0.37521
gcc_39B, 1.23345
gcc_56B, 1.4578
gobmk_135B, 0.882281
gobmk_60B, 0.910535
gobmk_76B, 0.873763
gromacs_0B, 1.83077
gromacs_1B, 1.79082
h264ref_178B, 1.59731
h264ref_273B, 1.44822
h264ref_351B, 1.46663
hmmer_397B, 2.13072
hmmer_546B, 2.30363
hmmer_7B, 2.17267
lbm_1004B, 0.309012
lbm_564B, 0.298355
lbm_94B, 0.328231
leslie3d_1116B, 0.564378
leslie3d_1186B, 0.613906
leslie3d_94B, 0.429148
libquantum_1210B, 0.326743
libquantum_1735B, 0.30578
libquantum_964B, 0.597509
mcf_158B, 0.0815443
mcf_250B, 0.0712736
mcf_46B, 0.0911159
milc_360B, 0.562554
milc_409B, 0.57813
milc_744B, 0.64749
namd_1907B, 2.41199
namd_400B, 2.04686
namd_851B, 2.43338
omnetpp_17B, 1.2237
omnetpp_340B, 0.389834
omnetpp_4B, 1.31595
perlbench_105B, 1.54164
perlbench_135B, 0.807868
perlbench_53B, 0.800387
povray_250B, 1.1165
povray_437B, 1.14565
povray_711B, 1.11752
sjeng_1109B, 0.828766
sjeng_1966B, 0.86804
sjeng_358B, 0.863894
soplex_205B, 0.296071
soplex_217B, 0.312957
soplex_66B, 0.363027
sphinx3_1339B, 1.18731
sphinx3_2520B, 1.45177
sphinx3_883B, 0.922689
tonto_2049B, 1.44492
tonto_2834B, 1.4798
tonto_422B, 1.49103
wrf_1212B, 1.5417
wrf_1228B, 0.972614
wrf_1650B, 0.690411
xalancbmk_748B, 1.20219
xalancbmk_768B, 1.78366
xalancbmk_99B, 0.274439
zeusmp_100B, 1.70608
zeusmp_300B, 1.7766
zeusmp_600B, 1.84183
