GemsFDTD_109B, 0.3148
GemsFDTD_712B, 0.264806
GemsFDTD_716B, 0.670528
astar_163B, 0.65047
astar_23B, 0.417614
astar_313B, 0.170871
bwaves_1609B, 0.292447
bwaves_1861B, 0.332137
bwaves_98B, 1.63212
bzip2_183B, 1.23095
bzip2_259B, 1.41137
bzip2_281B, 1.38532
cactusADM_1039B, 1.19816
cactusADM_1495B, 1.21763
cactusADM_734B, 1.16526
calculix_2655B, 2.65383
calculix_2670B, 2.81774
calculix_3812B, 2.66027
gamess_196B, 1.57002
gamess_247B, 1.58687
gamess_316B, 1.65947
gcc_13B, 0.3674
gcc_39B, 1.23345
gcc_56B, 1.45836
gobmk_135B, 0.882342
gobmk_60B, 0.910557
gobmk_76B, 0.873802
gromacs_0B, 1.83077
gromacs_1B, 1.79082
h264ref_178B, 1.59302
h264ref_273B, 1.44812
h264ref_351B, 1.46355
hmmer_397B, 2.1209
hmmer_546B, 2.3035
hmmer_7B, 2.19334
lbm_1004B, 0.27821
lbm_564B, 0.269054
lbm_94B, 0.302808
leslie3d_1116B, 0.555664
leslie3d_1186B, 0.619813
leslie3d_94B, 0.433528
libquantum_1210B, 0.323263
libquantum_1735B, 0.309404
libquantum_964B, 0.598818
mcf_158B, 0.0850134
mcf_250B, 0.0722737
mcf_46B, 0.0939573
milc_360B, 0.559184
milc_409B, 0.580086
milc_744B, 0.648985
namd_1907B, 2.41199
namd_400B, 2.04686
namd_851B, 2.43338
omnetpp_17B, 1.5685
omnetpp_340B, 0.392338
omnetpp_4B, 1.48121
perlbench_105B, 1.54164
perlbench_135B, 0.806788
perlbench_53B, 0.799184
povray_250B, 1.1165
povray_437B, 1.14565
povray_711B, 1.11752
sjeng_1109B, 0.828772
sjeng_1966B, 0.868046
sjeng_358B, 0.863912
soplex_205B, 0.298026
soplex_217B, 0.313665
soplex_66B, 0.37186
sphinx3_1339B, 1.23886
sphinx3_2520B, 1.69397
sphinx3_883B, 0.92815
tonto_2049B, 1.44492
tonto_2834B, 1.4798
tonto_422B, 1.46767
wrf_1212B, 1.54161
wrf_1228B, 0.984973
wrf_1650B, 0.700774
xalancbmk_748B, 1.19779
xalancbmk_768B, 1.78365
xalancbmk_99B, 0.273126
zeusmp_100B, 1.70486
zeusmp_300B, 1.78053
zeusmp_600B, 1.84262
