GemsFDTD_109B, 37.1643
GemsFDTD_712B, 39.9843
GemsFDTD_716B, 14.2495
astar_163B, 2.09092
astar_23B, 2.98432
astar_313B, 42.2991
bwaves_1609B, 22.1795
bwaves_1861B, 23.8159
bwaves_98B, 0.50006
bzip2_183B, 1.49236
bzip2_259B, 2.88441
bzip2_281B, 2.40626
cactusADM_1039B, 8.23544
cactusADM_1495B, 7.87603
cactusADM_734B, 8.23019
calculix_2655B, 1.45946
calculix_2670B, 0.0189
calculix_3812B, 1.21624
gamess_196B, 0.03107
gamess_247B, 0.01337
gamess_316B, 0.03052
gcc_13B, 16.6646
gcc_39B, 0.24573
gcc_56B, 0.57388
gobmk_135B, 0.28499
gobmk_60B, 0.27767
gobmk_76B, 0.23483
gromacs_0B, 0.22212
gromacs_1B, 0.07009
h264ref_178B, 0.71522
h264ref_273B, 0.69015
h264ref_351B, 0.82459
hmmer_397B, 3.03489
hmmer_546B, 0.14707
hmmer_7B, 1.46548
lbm_1004B, 45.5443
lbm_564B, 48.3158
lbm_94B, 44.7449
leslie3d_1116B, 28.92
leslie3d_1186B, 24.8226
leslie3d_94B, 34.5106
libquantum_1210B, 38.3961
libquantum_1735B, 36.3112
libquantum_964B, 46.4943
mcf_158B, 62.9806
mcf_250B, 69.0799
mcf_46B, 60.6823
milc_360B, 27.7478
milc_409B, 26.0865
milc_744B, 23.7732
namd_1907B, 0.08411
namd_400B, 0.0487
namd_851B, 0.10364
omnetpp_17B, 2.77884
omnetpp_340B, 20.8004
omnetpp_4B, 2.57391
perlbench_105B, 0.19883
perlbench_135B, 0.26619
perlbench_53B, 0.19572
povray_250B, 0.01424
povray_437B, 0.02727
povray_711B, 0.02694
sjeng_1109B, 0.40371
sjeng_1966B, 0.44146
sjeng_358B, 0.3939
soplex_205B, 35.1274
soplex_217B, 33.0165
soplex_66B, 26.2437
sphinx3_1339B, 5.03388
sphinx3_2520B, 3.65055
sphinx3_883B, 7.20042
tonto_2049B, 0.11855
tonto_2834B, 0.20584
tonto_422B, 2.32939
wrf_1212B, 0.97491
wrf_1228B, 10.3043
wrf_1650B, 9.03215
xalancbmk_748B, 4.1595
xalancbmk_768B, 0.30446
xalancbmk_99B, 23.4591
zeusmp_100B, 6.84889
zeusmp_300B, 3.40813
zeusmp_600B, 3.68339
